accuracy,loss,val_accuracy,val_loss
0.41181522607803345,1.4646241664886475,0.3263888955116272,1.1678544282913208
0.5,0.995307207107544,0.1818181872367859,1.1757045984268188
0.4324231445789337,1.0536489486694336,0.3194444477558136,1.1622934341430664
0.25,1.0119800567626953,0.3636363744735718,1.1054832935333252
0.42812982201576233,1.0542267560958862,0.328125,1.1372956037521362
0.4375,1.055403470993042,0.13636364042758942,1.2844001054763794
0.43104928731918335,1.0531054735183716,0.3194444477558136,1.1652007102966309
0.5,1.0733802318572998,0.3636363744735718,1.1657801866531372
0.43122100830078125,1.05336332321167,0.3194444477558136,1.166972279548645
0.5625,1.0719308853149414,0.3636363744735718,1.108049750328064
0.4324231445789337,1.0526864528656006,0.3194444477558136,1.1668431758880615
0.40625,1.0840827226638794,0.3636363744735718,1.2372459173202515
0.4320796728134155,1.0546934604644775,0.3142361044883728,1.1677758693695068
0.4375,1.047906756401062,0.5,1.0616462230682373
0.432594895362854,1.0541399717330933,0.3142361044883728,1.1675114631652832
0.3125,0.9760450124740601,0.5,1.0334060192108154
0.430362343788147,1.0534372329711914,0.3194444477558136,1.160927414894104
0.40625,1.037010669708252,0.3636363744735718,1.1621140241622925
0.4322514235973358,1.053107738494873,0.3246527910232544,1.1510313749313354
0.40625,1.1100562810897827,0.22727273404598236,1.3113608360290527
0.4320796728134155,1.053573489189148,0.3194444477558136,1.156679630279541
0.4375,1.081238031387329,0.3636363744735718,1.1298632621765137
0.43104928731918335,1.0541800260543823,0.3177083432674408,1.1512576341629028
0.625,0.9506392478942871,0.40909090638160706,1.1200096607208252
0.4324231445789337,1.053035020828247,0.3229166567325592,1.1608470678329468
0.375,1.075542688369751,0.27272728085517883,1.2967463731765747
0.4320796728134155,1.0531638860702515,0.3211805522441864,1.1469990015029907
0.46875,1.1055939197540283,0.3181818127632141,1.1540035009384155
0.43139275908470154,1.0533703565597534,0.3177083432674408,1.1577537059783936
0.5625,1.03117036819458,0.40909090638160706,1.156590223312378
0.4319079518318176,1.0524574518203735,0.3246527910232544,1.1608566045761108
0.46875,1.0546538829803467,0.22727273404598236,1.1074568033218384
0.4317362308502197,1.0531903505325317,0.3229166567325592,1.166529655456543
0.5,1.0488699674606323,0.27272728085517883,1.1824026107788086
0.4319079518318176,1.0530434846878052,0.3211805522441864,1.1648579835891724
0.4375,1.0797719955444336,0.3181818127632141,1.1453604698181152
0.4327666163444519,1.0527064800262451,0.3159722089767456,1.1736665964126587
0.3125,1.169988751411438,0.4545454680919647,1.101132869720459
0.42692768573760986,1.054154872894287,0.3194444477558136,1.167138695716858
0.4375,1.0336096286773682,0.3636363744735718,1.1366627216339111
0.4319079518318176,1.0534299612045288,0.328125,1.1587083339691162
0.46875,1.0917086601257324,0.13636364042758942,1.2268096208572388
0.43156448006629944,1.053739070892334,0.3246527910232544,1.170942783355713
0.53125,1.0286273956298828,0.22727273404598236,1.2604190111160278
0.43122100830078125,1.0544524192810059,0.3211805522441864,1.1586840152740479
0.5625,0.9820650815963745,0.3181818127632141,1.140060544013977
0.4319079518318176,1.0541597604751587,0.3194444477558136,1.169931173324585
0.46875,1.0388071537017822,0.3636363744735718,1.1395931243896484
0.4327666163444519,1.0529180765151978,0.3263888955116272,1.1669222116470337
0.3125,1.0882989168167114,0.1818181872367859,1.1470999717712402
