epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,110.659,2.11448,3.61224,1.94828,0.34283,0.25299,0.23109,0.10002,2.03261,3.84895,2.14664,0.000474735,0.000474735,0.000474735
